addition,target,feature_set,architecture,version,datasplit,splittype,hyperparameter,hp_strategy,hp_variant,threshold_mcc,threshold_sens,holdout_ts,cv_ts,holdout_AUROC,holdout_AUPRC,holdout_Brier Score,holdout_ECE10,holdout_Calibration Slope,holdout_MCC (Optimal),holdout_Sensitivity (>=0.5),holdout_Accuracy,holdout_Precision,holdout_Recall,holdout_F1,cv_AUROC,cv_AUPRC,cv_Brier Score,cv_ECE10,cv_Calibration Slope,cv_MCC (Cal-Optimal),cv_Sensitivity (>=0.5),cv_Accuracy,cv_Precision,cv_Recall,cv_F1
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,patient,HyperparameterTuned,single_AUROC,HP100,0.040,0.040,2026-05-22 19:09:26,,0.604 [0.531 - 0.679],0.148 [0.092 - 0.221],0.069 [0.055 - 0.086],0.031 [0.015 - 0.049],1.186 [0.469 - 1.892],0.046 [-0.021 - 0.115],0.497 [0.380 - 0.614],0.583 [0.549 - 0.614],0.089 [0.062 - 0.121],0.497 [0.380 - 0.614],0.151 [0.106 - 0.199],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,patient,HyperparameterTuned,single_AUROC,HP200,0.040,0.040,2026-05-22 19:09:37,,0.604 [0.531 - 0.679],0.148 [0.092 - 0.221],0.069 [0.055 - 0.086],0.031 [0.015 - 0.049],1.186 [0.469 - 1.892],0.046 [-0.021 - 0.115],0.497 [0.380 - 0.614],0.583 [0.549 - 0.614],0.089 [0.062 - 0.121],0.497 [0.380 - 0.614],0.151 [0.106 - 0.199],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,patient,HyperparameterTuned,single_AUROC,HP500,0.040,0.040,2026-05-22 19:09:49,,0.566 [0.490 - 0.640],0.152 [0.088 - 0.231],0.069 [0.055 - 0.085],0.030 [0.015 - 0.048],0.631 [0.060 - 1.151],0.012 [-0.052 - 0.077],0.347 [0.240 - 0.463],0.649 [0.616 - 0.682],0.079 [0.049 - 0.111],0.347 [0.240 - 0.463],0.129 [0.083 - 0.178],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,patient,,,,0.040,0.040,2026-05-22 15:01:04,,0.681 [0.614 - 0.749],0.184 [0.118 - 0.265],0.069 [0.055 - 0.086],0.031 [0.015 - 0.049],2.853 [1.842 - 3.929],0.116 [0.056 - 0.173],0.764 [0.661 - 0.862],0.479 [0.445 - 0.513],0.102 [0.076 - 0.129],0.764 [0.661 - 0.862],0.180 [0.138 - 0.223],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,pareto_AUPRC_slope,auprc_max,0.130,0.070,2026-05-15 19:40:14,,0.692 [0.625 - 0.757],0.203 [0.129 - 0.290],0.064 [0.050 - 0.078],0.028 [0.012 - 0.043],0.813 [0.527 - 1.112],0.199 [0.104 - 0.307],0.446 [0.329 - 0.569],0.901 [0.881 - 0.920],0.275 [0.167 - 0.393],0.232 [0.143 - 0.339],0.250 [0.159 - 0.355],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,pareto_AUPRC_slope,knee,0.140,0.070,2026-05-15 19:40:37,,0.690 [0.623 - 0.758],0.215 [0.135 - 0.314],0.064 [0.050 - 0.077],0.031 [0.016 - 0.046],0.766 [0.497 - 1.064],0.197 [0.100 - 0.295],0.492 [0.373 - 0.618],0.885 [0.865 - 0.906],0.241 [0.149 - 0.338],0.279 [0.175 - 0.391],0.258 [0.163 - 0.350],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,pareto_AUPRC_slope,slope_closest,0.040,0.050,2026-05-15 19:40:42,,0.706 [0.638 - 0.773],0.193 [0.124 - 0.278],0.065 [0.051 - 0.079],0.033 [0.017 - 0.048],1.073 [0.735 - 1.433],0.167 [0.096 - 0.236],0.523 [0.407 - 0.644],0.715 [0.686 - 0.744],0.138 [0.100 - 0.178],0.569 [0.451 - 0.682],0.222 [0.167 - 0.278],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,pareto_AUROC_slope,auroc_max,0.050,0.080,2026-05-15 19:40:39,,0.678 [0.611 - 0.746],0.178 [0.113 - 0.260],0.065 [0.051 - 0.078],0.030 [0.015 - 0.046],0.625 [0.391 - 0.874],0.163 [0.090 - 0.236],0.356 [0.245 - 0.475],0.729 [0.702 - 0.758],0.140 [0.100 - 0.180],0.540 [0.420 - 0.672],0.222 [0.163 - 0.279],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,pareto_AUROC_slope,knee,0.040,0.070,2026-05-15 19:40:41,,0.685 [0.615 - 0.756],0.216 [0.139 - 0.308],0.064 [0.050 - 0.078],0.029 [0.014 - 0.043],0.728 [0.467 - 1.021],0.150 [0.082 - 0.220],0.430 [0.315 - 0.558],0.681 [0.650 - 0.712],0.127 [0.092 - 0.163],0.586 [0.470 - 0.710],0.208 [0.156 - 0.261],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,pareto_AUROC_slope,slope_closest,0.060,0.070,2026-05-15 19:40:43,,0.690 [0.623 - 0.757],0.190 [0.123 - 0.275],0.065 [0.051 - 0.079],0.030 [0.015 - 0.046],0.965 [0.616 - 1.332],0.173 [0.096 - 0.252],0.370 [0.258 - 0.491],0.786 [0.760 - 0.813],0.159 [0.109 - 0.213],0.462 [0.343 - 0.586],0.236 [0.167 - 0.304],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,single_AUROC,HP020,0.120,0.050,2026-05-15 19:40:41,,0.686 [0.617 - 0.753],0.194 [0.122 - 0.283],0.064 [0.050 - 0.078],0.026 [0.011 - 0.041],0.794 [0.514 - 1.100],0.189 [0.100 - 0.284],0.570 [0.452 - 0.691],0.876 [0.854 - 0.898],0.223 [0.142 - 0.310],0.292 [0.194 - 0.403],0.252 [0.168 - 0.341],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,single_AUROC,HP050,0.050,0.060,2026-05-15 19:40:44,,0.690 [0.624 - 0.758],0.209 [0.133 - 0.302],0.064 [0.050 - 0.078],0.027 [0.013 - 0.043],0.729 [0.478 - 1.020],0.136 [0.069 - 0.211],0.446 [0.339 - 0.572],0.726 [0.697 - 0.756],0.129 [0.090 - 0.169],0.492 [0.382 - 0.623],0.204 [0.148 - 0.260],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,single_AUROC,HP100,0.050,0.060,2026-05-15 19:40:50,,0.690 [0.624 - 0.758],0.209 [0.133 - 0.302],0.064 [0.050 - 0.078],0.027 [0.013 - 0.043],0.729 [0.478 - 1.020],0.136 [0.069 - 0.211],0.446 [0.339 - 0.572],0.726 [0.697 - 0.756],0.129 [0.090 - 0.169],0.492 [0.382 - 0.623],0.204 [0.148 - 0.260],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,single_AUROC,HP200,0.050,0.060,2026-05-15 19:40:56,,0.690 [0.624 - 0.758],0.209 [0.133 - 0.302],0.064 [0.050 - 0.078],0.027 [0.013 - 0.043],0.729 [0.478 - 1.020],0.136 [0.069 - 0.211],0.446 [0.339 - 0.572],0.726 [0.697 - 0.756],0.129 [0.090 - 0.169],0.492 [0.382 - 0.623],0.204 [0.148 - 0.260],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,HyperparameterTuned,single_AUROC,HP500,0.070,0.070,2026-05-15 19:40:57,,0.681 [0.608 - 0.749],0.193 [0.122 - 0.281],0.065 [0.051 - 0.078],0.029 [0.014 - 0.044],0.700 [0.437 - 0.988],0.150 [0.076 - 0.228],0.430 [0.318 - 0.552],0.780 [0.753 - 0.806],0.147 [0.100 - 0.195],0.430 [0.318 - 0.552],0.218 [0.153 - 0.282],,,,,,,,,,,
0,migraine,full_features,stacked_2xgb_meta_lr,,80_20,stratified,,,,0.150,0.070,2026-05-15 19:40:57,,0.695 [0.630 - 0.759],0.212 [0.134 - 0.304],0.065 [0.050 - 0.078],0.027 [0.012 - 0.043],0.874 [0.594 - 1.193],0.163 [0.062 - 0.273],0.401 [0.287 - 0.518],0.906 [0.887 - 0.926],0.264 [0.139 - 0.400],0.170 [0.088 - 0.270],0.205 [0.111 - 0.308],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,70_15_15,chrono,,,,0.110,0.070,2026-05-22 23:04:58,2026-05-15 19:15:26,0.420 [0.112 - 0.794],0.066 [0.013 - 0.185],0.038 [0.013 - 0.068],0.040 [0.011 - 0.069],-1.514 [-8.846 - 3.558],-0.043 [-0.070 - -0.020],0.598 [0.000 - 1.000],0.912 [0.860 - 0.956],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.573 ± 0.090,0.102 ± 0.019,0.062 ± 0.015,0.019 ± 0.015,0.473 ± 0.839,0.047 ± 0.035,0.751 ± 0.234,0.809 ± 0.081,0.087 ± 0.044,0.228 ± 0.128,0.125 ± 0.064
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,70_15_15,patient,,,,0.110,0.100,2026-05-22 15:01:14,,0.446 [0.352 - 0.542],0.083 [0.038 - 0.152],0.055 [0.042 - 0.070],0.046 [0.030 - 0.061],-1.357 [-3.993 - 2.404],0.012 [-0.062 - 0.093],0.727 [0.583 - 0.852],0.863 [0.835 - 0.891],0.064 [0.014 - 0.132],0.108 [0.022 - 0.216],0.080 [0.018 - 0.152],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,70_15_15,stratified,,,,0.080,0.060,2026-05-23 13:03:29,,0.549 [0.472 - 0.627],0.109 [0.063 - 0.182],0.067 [0.051 - 0.085],0.015 [0.004 - 0.030],0.568 [-0.418 - 1.479],0.004 [-0.068 - 0.086],0.920 [0.829 - 0.983],0.775 [0.743 - 0.808],0.074 [0.030 - 0.121],0.185 [0.077 - 0.304],0.105 [0.046 - 0.168],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,70_30,chrono,,,,0.150,0.060,2026-05-22 23:32:18,,0.619 [0.520 - 0.716],0.155 [0.075 - 0.249],0.060 [0.044 - 0.080],0.016 [0.004 - 0.032],1.628 [0.513 - 2.607],0.072 [-0.023 - 0.243],0.682 [0.533 - 0.829],0.932 [0.911 - 0.951],0.310 [0.000 - 1.000],0.026 [0.000 - 0.083],0.047 [0.000 - 0.150],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,70_30,patient,,,,0.050,0.020,2026-05-23 17:20:14,,0.496 [0.436 - 0.560],0.082 [0.061 - 0.105],0.073 [0.060 - 0.087],0.048 [0.034 - 0.062],-0.077 [-0.616 - 0.483],-0.007 [-0.056 - 0.048],0.859 [0.789 - 0.923],0.856 [0.836 - 0.876],0.070 [0.024 - 0.122],0.071 [0.024 - 0.128],0.070 [0.023 - 0.122],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,70_30,stratified,,,,0.030,0.030,2026-05-15 19:13:00,,0.427 [0.367 - 0.487],0.066 [0.050 - 0.085],0.069 [0.056 - 0.083],0.042 [0.027 - 0.057],-7.055 [-13.500 - 0.723],-0.047 [-0.108 - 0.011],0.806 [0.725 - 0.879],0.180 [0.161 - 0.201],0.068 [0.054 - 0.083],0.806 [0.725 - 0.879],0.125 [0.101 - 0.152],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,80_20,chrono,,,,0.200,0.070,2026-05-15 19:13:07,,0.573 [0.388 - 0.762],0.157 [0.026 - 0.403],0.041 [0.021 - 0.065],0.040 [0.014 - 0.063],1.265 [-1.082 - 3.417],0.142 [-0.028 - 0.495],0.908 [0.667 - 1.000],0.953 [0.923 - 0.979],0.294 [0.000 - 1.000],0.094 [0.000 - 0.333],0.134 [0.000 - 0.445],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,80_20,patient,,,,0.030,0.040,2026-05-22 15:01:37,,0.479 [0.401 - 0.558],0.081 [0.056 - 0.114],0.070 [0.056 - 0.087],0.032 [0.016 - 0.050],-0.427 [-2.249 - 1.158],-0.018 [-0.107 - 0.048],0.662 [0.554 - 0.769],0.101 [0.082 - 0.121],0.074 [0.058 - 0.092],0.955 [0.895 - 1.000],0.137 [0.109 - 0.167],,,,,,,,,,,
0,migraine,no_rolling_features,stacked_2xgb_meta_lr,,80_20,stratified,,,,0.040,0.040,2026-05-15 19:13:17,,0.530 [0.462 - 0.601],0.086 [0.062 - 0.120],0.068 [0.053 - 0.083],0.037 [0.020 - 0.054],0.201 [-0.214 - 0.572],0.039 [-0.025 - 0.108],0.308 [0.200 - 0.421],0.726 [0.696 - 0.754],0.090 [0.057 - 0.126],0.308 [0.200 - 0.421],0.138 [0.090 - 0.191],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,70_15_15,chrono,,,,0.140,0.050,2026-05-22 21:20:10,2026-05-15 19:15:33,0.588 [0.399 - 0.842],0.058 [0.015 - 0.135],0.040 [0.015 - 0.070],0.039 [0.015 - 0.066],-0.397 [-2.987 - 1.292],-0.047 [-0.078 - -0.022],1.000 [1.000 - 1.000],0.904 [0.853 - 0.949],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.569 ± 0.039,0.084 ± 0.025,0.062 ± 0.015,0.019 ± 0.013,0.636 ± 0.256,0.062 ± 0.071,0.982 ± 0.024,0.697 ± 0.316,0.114 ± 0.073,0.359 ± 0.345,0.140 ± 0.076
0,migraine,park_features,stacked_2xgb_meta_lr,,70_15_15,patient,,,,0.100,0.090,2026-05-22 15:01:48,,0.536 [0.474 - 0.601],0.062 [0.042 - 0.088],0.055 [0.042 - 0.069],0.046 [0.028 - 0.062],0.684 [-2.169 - 2.977],0.039 [-0.038 - 0.130],1.000 [1.000 - 1.000],0.829 [0.801 - 0.857],0.078 [0.031 - 0.137],0.192 [0.077 - 0.323],0.110 [0.045 - 0.187],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,70_15_15,stratified,,,,0.060,0.050,2026-05-15 19:13:34,,0.540 [0.477 - 0.606],0.116 [0.067 - 0.182],0.067 [0.050 - 0.085],0.028 [0.013 - 0.048],0.438 [-0.222 - 0.968],0.036 [-0.041 - 0.113],1.000 [1.000 - 1.000],0.784 [0.749 - 0.813],0.092 [0.047 - 0.146],0.226 [0.115 - 0.347],0.130 [0.066 - 0.199],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,70_30,chrono,,,,0.250,0.040,2026-05-22 23:32:50,,0.625 [0.546 - 0.705],0.115 [0.065 - 0.183],0.061 [0.045 - 0.080],0.015 [0.005 - 0.029],0.824 [0.321 - 1.289],0.121 [0.000 - 0.261],1.000 [1.000 - 1.000],0.911 [0.887 - 0.932],0.214 [0.059 - 0.393],0.130 [0.030 - 0.257],0.160 [0.039 - 0.290],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,70_30,patient,,,,0.010,0.030,2026-05-23 17:24:13,,0.541 [0.496 - 0.586],0.086 [0.067 - 0.107],0.073 [0.060 - 0.086],0.045 [0.031 - 0.059],0.671 [0.620 - 0.727],0.000 [0.000 - 0.000],1.000 [1.000 - 1.000],0.077 [0.063 - 0.091],0.077 [0.063 - 0.091],1.000 [1.000 - 1.000],0.143 [0.118 - 0.167],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,70_30,stratified,,,,0.020,0.060,2026-05-23 17:24:02,,0.576 [0.526 - 0.627],0.117 [0.081 - 0.165],0.068 [0.055 - 0.082],0.042 [0.028 - 0.057],0.555 [0.233 - 0.867],0.085 [0.022 - 0.150],0.265 [0.176 - 0.356],0.779 [0.756 - 0.801],0.118 [0.078 - 0.161],0.316 [0.224 - 0.410],0.171 [0.117 - 0.229],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,80_20,chrono,,,,0.150,0.050,2026-05-15 19:13:59,,0.555 [0.409 - 0.729],0.068 [0.022 - 0.172],0.043 [0.024 - 0.068],0.040 [0.021 - 0.063],0.119 [-1.992 - 1.521],0.043 [-0.062 - 0.256],1.000 [1.000 - 1.000],0.911 [0.872 - 0.949],0.078 [0.000 - 0.267],0.105 [0.000 - 0.375],0.085 [0.000 - 0.286],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,80_20,patient,,,,0.060,0.030,2026-05-22 15:02:07,,0.492 [0.443 - 0.548],0.074 [0.057 - 0.094],0.070 [0.056 - 0.087],0.033 [0.017 - 0.051],-0.152 [-1.958 - 1.559],-0.039 [-0.050 - -0.029],0.985 [0.952 - 1.000],0.906 [0.888 - 0.924],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],,,,,,,,,,,
0,migraine,park_features,stacked_2xgb_meta_lr,,80_20,stratified,,,,0.040,0.040,2026-05-15 19:14:07,,0.568 [0.510 - 0.624],0.118 [0.074 - 0.177],0.067 [0.052 - 0.082],0.034 [0.018 - 0.050],0.569 [0.098 - 0.964],0.063 [-0.009 - 0.134],0.276 [0.172 - 0.379],0.781 [0.754 - 0.808],0.106 [0.062 - 0.153],0.276 [0.172 - 0.379],0.153 [0.092 - 0.216],,,,,,,,,,,
0,migraine,spano_features,blended_xgb_lr_spano2026,,70_15_15,chrono,,,,0.220,0.210,2026-05-15 19:14:15,2026-05-15 19:16:31,0.558 [0.430 - 0.700],0.057 [0.019 - 0.107],0.042 [0.018 - 0.074],0.055 [0.033 - 0.088],0.270 [0.073 - 0.657],-0.021 [-0.044 - 0.000],0.000 [0.000 - 0.000],0.948 [0.904 - 0.978],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.675 ± 0.044,0.153 ± 0.060,0.064 ± 0.017,0.027 ± 0.017,0.348 ± 0.353,0.130 ± 0.051,0.473 ± 0.182,0.897 ± 0.021,0.213 ± 0.068,0.180 ± 0.102,0.166 ± 0.076
0,migraine,spano_features,stacked_2xgb_meta_lr,,70_15_15,chrono,,,,0.220,0.160,2026-05-15 19:14:24,2026-05-15 19:16:38,0.653 [0.489 - 0.873],0.185 [0.021 - 0.546],0.040 [0.016 - 0.068],0.051 [0.032 - 0.075],0.814 [-0.072 - 2.120],0.137 [-0.050 - 0.489],0.190 [0.000 - 0.667],0.934 [0.890 - 0.971],0.166 [0.000 - 0.500],0.190 [0.000 - 0.667],0.163 [0.000 - 0.500],0.663 ± 0.063,0.182 ± 0.050,0.060 ± 0.014,0.023 ± 0.013,0.902 ± 0.400,0.149 ± 0.118,0.430 ± 0.165,0.836 ± 0.071,0.213 ± 0.141,0.295 ± 0.213,0.188 ± 0.109
0,migraine,spano_features,stacked_2xgb_meta_lr,,70_15_15,patient,,,,0.080,0.120,2026-05-22 15:02:18,,0.579 [0.467 - 0.692],0.168 [0.078 - 0.290],0.052 [0.038 - 0.067],0.028 [0.011 - 0.043],0.948 [0.241 - 1.590],0.081 [0.002 - 0.165],0.325 [0.179 - 0.476],0.731 [0.695 - 0.766],0.087 [0.050 - 0.133],0.405 [0.256 - 0.561],0.143 [0.084 - 0.211],,,,,,,,,,,
0,migraine,spano_features,stacked_2xgb_meta_lr,,70_15_15,stratified,,,,0.250,0.120,2026-05-23 12:38:21,,0.716 [0.634 - 0.796],0.230 [0.138 - 0.353],0.062 [0.047 - 0.078],0.015 [0.005 - 0.030],0.939 [0.612 - 1.282],0.233 [0.089 - 0.379],0.471 [0.340 - 0.605],0.921 [0.900 - 0.941],0.395 [0.190 - 0.613],0.186 [0.081 - 0.300],0.250 [0.115 - 0.381],,,,,,,,,,,
0,migraine,spano_features,stacked_2xgb_meta_lr,,70_30,chrono,,,,0.160,0.080,2026-05-22 23:31:45,,0.770 [0.669 - 0.855],0.307 [0.176 - 0.448],0.057 [0.042 - 0.075],0.035 [0.015 - 0.054],1.901 [1.210 - 2.613],0.344 [0.181 - 0.495],0.686 [0.529 - 0.818],0.934 [0.913 - 0.953],0.498 [0.280 - 0.714],0.287 [0.148 - 0.429],0.360 [0.204 - 0.500],,,,,,,,,,,
0,migraine,spano_features,stacked_2xgb_meta_lr,,70_30,patient,,,,0.020,0.030,2026-05-22 15:02:29,,0.326 [0.269 - 0.386],0.069 [0.046 - 0.101],0.075 [0.062 - 0.089],0.051 [0.037 - 0.065],-0.614 [-0.810 - -0.427],-0.162 [-0.213 - -0.109],0.232 [0.151 - 0.319],0.382 [0.355 - 0.406],0.041 [0.028 - 0.056],0.313 [0.226 - 0.412],0.072 [0.050 - 0.097],,,,,,,,,,,
0,migraine,spano_features,stacked_2xgb_meta_lr,,70_30,stratified,,,,0.100,0.100,2026-05-15 19:14:54,,0.685 [0.624 - 0.742],0.202 [0.138 - 0.278],0.066 [0.053 - 0.079],0.038 [0.024 - 0.053],0.689 [0.504 - 0.890],0.187 [0.115 - 0.271],0.285 [0.202 - 0.376],0.877 [0.860 - 0.894],0.226 [0.154 - 0.305],0.285 [0.202 - 0.376],0.251 [0.182 - 0.331],,,,,,,,,,,
0,migraine,spano_features,stacked_2xgb_meta_lr,,80_20,chrono,,,,0.240,0.140,2026-05-15 19:15:02,,0.574 [0.351 - 0.772],0.092 [0.029 - 0.217],0.043 [0.023 - 0.068],0.034 [0.016 - 0.054],0.247 [-0.789 - 1.092],0.075 [-0.044 - 0.329],0.193 [0.000 - 0.500],0.936 [0.906 - 0.962],0.127 [0.000 - 0.444],0.094 [0.000 - 0.333],0.103 [0.000 - 0.353],,,,,,,,,,,
0,migraine,spano_features,stacked_2xgb_meta_lr,,80_20,patient,,,,0.040,0.040,2026-05-23 12:38:50,,0.651 [0.575 - 0.726],0.176 [0.110 - 0.253],0.070 [0.055 - 0.086],0.032 [0.016 - 0.050],4.959 [2.953 - 7.020],0.065 [0.002 - 0.127],0.704 [0.589 - 0.806],0.439 [0.405 - 0.471],0.089 [0.066 - 0.113],0.704 [0.589 - 0.806],0.158 [0.119 - 0.197],,,,,,,,,,,
0,migraine,spano_features,stacked_2xgb_meta_lr,,80_20,stratified,,,,0.120,0.060,2026-05-15 19:15:10,,0.687 [0.620 - 0.756],0.193 [0.126 - 0.276],0.065 [0.051 - 0.079],0.032 [0.016 - 0.047],0.902 [0.610 - 1.241],0.158 [0.059 - 0.259],0.477 [0.367 - 0.600],0.900 [0.881 - 0.919],0.241 [0.132 - 0.356],0.185 [0.097 - 0.280],0.208 [0.113 - 0.305],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-auto,70_30,stratified,,,,0.270,0.160,2026-05-22 18:25:08,,0.664 [0.631 - 0.696],0.403 [0.354 - 0.455],0.167 [0.154 - 0.179],0.033 [0.016 - 0.051],0.897 [0.720 - 1.077],0.249 [0.196 - 0.304],0.709 [0.660 - 0.755],0.732 [0.709 - 0.755],0.429 [0.379 - 0.482],0.418 [0.367 - 0.469],0.423 [0.378 - 0.471],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-auto,80_20,stratified,,,,0.320,0.110,2026-05-22 18:26:03,,0.669 [0.629 - 0.708],0.413 [0.350 - 0.477],0.167 [0.152 - 0.182],0.045 [0.025 - 0.069],0.918 [0.696 - 1.145],0.208 [0.129 - 0.283],0.920 [0.882 - 0.954],0.766 [0.738 - 0.791],0.500 [0.400 - 0.598],0.212 [0.161 - 0.269],0.298 [0.233 - 0.363],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-finetuned,70_15_15,chrono,,,,0.440,0.230,2026-05-14 00:14:25,2026-05-14 00:58:54,0.516 [0.360 - 0.666],0.176 [0.093 - 0.284],0.126 [0.091 - 0.164],0.063 [0.026 - 0.111],-0.014 [-1.422 - 1.297],0.000 [0.000 - 0.000],0.158 [0.000 - 0.333],0.860 [0.801 - 0.912],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.000 [0.000 - 0.000],0.622 ± 0.058,0.345 ± 0.086,0.157 ± 0.020,0.032 ± 0.009,0.913 ± 0.444,0.168 ± 0.097,0.427 ± 0.119,0.751 ± 0.030,0.377 ± 0.151,0.267 ± 0.105,0.301 ± 0.100
1,headache,full_features,tabpfn,version_2-5-finetuned,70_15_15,patient,,,,0.160,0.200,2026-05-22 15:14:44,,0.642 [0.590 - 0.694],0.381 [0.300 - 0.465],0.154 [0.136 - 0.173],0.057 [0.032 - 0.085],0.788 [0.524 - 1.053],0.151 [0.072 - 0.230],0.410 [0.329 - 0.493],0.620 [0.583 - 0.658],0.283 [0.232 - 0.339],0.541 [0.456 - 0.622],0.371 [0.309 - 0.433],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-finetuned,70_15_15,stratified,,,,0.280,0.220,2026-05-14 00:14:41,,0.681 [0.633 - 0.733],0.424 [0.350 - 0.498],0.165 [0.147 - 0.181],0.039 [0.021 - 0.060],0.913 [0.665 - 1.174],0.253 [0.169 - 0.335],0.566 [0.491 - 0.645],0.741 [0.706 - 0.773],0.442 [0.364 - 0.519],0.396 [0.324 - 0.474],0.417 [0.347 - 0.485],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-finetuned,70_30,chrono,,,,0.300,0.200,2026-05-22 18:26:23,,0.656 [0.596 - 0.715],0.408 [0.317 - 0.497],0.143 [0.124 - 0.163],0.035 [0.017 - 0.059],1.160 [0.787 - 1.499],0.268 [0.166 - 0.372],0.527 [0.434 - 0.617],0.797 [0.765 - 0.830],0.472 [0.355 - 0.579],0.312 [0.228 - 0.406],0.374 [0.283 - 0.464],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-finetuned,70_30,patient,,,,0.460,0.150,2026-05-22 18:26:42,,0.634 [0.597 - 0.668],0.356 [0.306 - 0.407],0.175 [0.161 - 0.188],0.057 [0.038 - 0.079],0.641 [0.463 - 0.810],0.160 [0.095 - 0.227],0.666 [0.611 - 0.717],0.767 [0.744 - 0.791],0.513 [0.400 - 0.632],0.122 [0.088 - 0.160],0.197 [0.144 - 0.252],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-finetuned,70_30,stratified,,,,0.320,0.150,2026-05-22 18:27:00,,0.690 [0.657 - 0.723],0.427 [0.373 - 0.481],0.165 [0.152 - 0.177],0.031 [0.015 - 0.050],0.999 [0.811 - 1.191],0.252 [0.193 - 0.317],0.859 [0.818 - 0.896],0.767 [0.744 - 0.790],0.506 [0.436 - 0.582],0.290 [0.242 - 0.342],0.368 [0.317 - 0.425],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-finetuned,80_20,chrono,,,,0.260,0.230,2026-05-22 18:27:21,,0.542 [0.418 - 0.658],0.235 [0.117 - 0.358],0.117 [0.091 - 0.146],0.064 [0.033 - 0.103],0.572 [-0.610 - 1.339],0.098 [-0.057 - 0.260],0.213 [0.069 - 0.360],0.808 [0.761 - 0.855],0.233 [0.062 - 0.409],0.184 [0.050 - 0.325],0.202 [0.048 - 0.344],,,,,,,,,,,
1,headache,full_features,tabpfn,version_2-5-finetuned,80_20,patient,,,,0.420,0.180,2026-05-22 18:27:41,,0.637 [0.594 - 0.681],0.384 [0.321 - 0.448],0.173 [0.158 - 0.188],0.044 [0.022 - 0.066],0.822 [0.576 - 1.058],0.175 [0.094 - 0.252],0.628 [0.560 - 0.693],0.765 [0.741 - 0.792],0.532 [0.396 - 0.667],0.137 [0.095 - 0.185],0.217 [0.155 - 0.282],,,,,,,,,,,
